player_name,player_id,game_date,team,opponent,home_or_road,minutes_played,points,rebounds,assists,steals,blocks,turnovers,fgm,fga,fg_pct,three_pm,three_pa,fg3_pct,ftm,fta,ft_pct,age,position,role,opponent_def_rank_vs_position,plus_minus,wl
Taurean Prince,1627752,2023-11-21,LAL,UTA,HOME,31,4,0,1,0,1,2,1,8,0.125,0,4,0.0,2,3,0.667,29,F,Starter,25,26,W
Rui Hachimura,1629060,2023-11-21,LAL,UTA,HOME,28,12,6,1,0,0,1,4,13,0.308,2,5,0.4,2,2,1.0,25,F,Starter,25,21,W
Cam Reddish,1629629,2023-11-21,LAL,UTA,HOME,5,0,0,0,0,0,0,0,0,nan,0,0,nan,0,0,nan,24,F-G,Bench,13,4,W
Jaxson Hayes,1629637,2023-11-21,LAL,UTA,HOME,19,10,2,1,0,1,2,4,4,1.0,0,0,nan,2,3,0.667,23,C-F,Rotation,28,-2,W
Gary Harris,203914,2023-11-21,ORL,TOR,HOME,23,10,1,1,1,0,0,4,7,0.571,2,5,0.4,0,0,nan,29,G,Starter,16,18,W
Moritz Wagner,1629021,2023-11-21,ORL,TOR,HOME,15,10,4,2,1,0,1,5,9,0.556,0,0,nan,0,0,nan,26,F-C,Rotation,16,8,W
Goga Bitadze,1629048,2023-11-21,ORL,TOR,HOME,31,5,7,6,2,5,1,2,6,0.333,0,0,nan,1,4,0.25,24,C-F,Starter,25,9,W
Jalen Suggs,1630591,2023-11-21,ORL,TOR,HOME,21,18,3,4,2,0,2,6,10,0.6,2,4,0.5,4,4,1.0,22,G,Starter,16,5,W
Caleb Houstan,1631216,2023-11-21,ORL,TOR,HOME,4,0,1,1,1,0,0,0,1,0.0,0,1,0.0,0,0,nan,20,G,Bench,16,-4,W
T.J. McConnell,204456,2023-11-21,IND,ATL,ROAD,14,2,0,4,0,0,0,1,5,0.2,0,0,nan,0,0,nan,31,G,Rotation,27,-4,W
Myles Turner,1626167,2023-11-21,IND,ATL,ROAD,25,11,9,1,0,4,1,4,7,0.571,0,2,0.0,3,4,0.75,27,C-F,Starter,26,5,W
Jalen Smith,1630188,2023-11-21,IND,ATL,ROAD,5,6,3,0,0,0,0,2,2,1.0,0,0,nan,2,4,0.5,23,F-C,Bench,11,-10,W
Joel Embiid,203954,2023-11-21,PHI,CLE,HOME,41,32,13,5,2,5,6,9,21,0.429,1,3,0.333,13,16,0.813,29,C-F,Starter,9,3,L
Danuel House Jr.,1627863,2023-11-21,PHI,CLE,HOME,12,7,0,0,0,0,1,2,5,0.4,1,2,0.5,2,2,1.0,30,F-G,Rotation,27,3,L
Tyrese Maxey,1630178,2023-11-21,PHI,CLE,HOME,47,30,4,6,1,0,1,11,28,0.393,3,12,0.25,5,7,0.714,23,G,Starter,3,-8,L
Jaden Springer,1630531,2023-11-21,PHI,CLE,HOME,7,0,1,0,0,0,1,0,1,0.0,0,0,nan,0,0,nan,21,G,Bench,3,-7,L
Eric Gordon,201569,2023-11-21,PHX,POR,HOME,36,10,2,4,1,1,2,4,5,0.8,2,3,0.667,0,0,nan,34,G,Starter,9,13,W
Jusuf Nurkić,203994,2023-11-21,PHX,POR,HOME,29,18,12,0,1,4,3,7,11,0.636,2,4,0.5,2,2,1.0,29,C,Starter,25,17,W
Keita Bates-Diop,1628966,2023-11-21,PHX,POR,HOME,10,1,1,0,0,0,0,0,1,0.0,0,0,nan,1,2,0.5,27,F,Rotation,14,-7,W
Chimezie Metu,1629002,2023-11-21,PHX,POR,HOME,6,0,0,1,1,0,0,0,0,nan,0,0,nan,0,0,nan,26,F-C,Bench,8,-1,W
Malcolm Brogdon,1627763,2023-11-21,POR,PHX,ROAD,25,19,1,5,0,0,2,6,14,0.429,4,5,0.8,3,4,0.75,30,G,Starter,11,-3,L
Matisse Thybulle,1629680,2023-11-21,POR,PHX,ROAD,22,0,2,0,1,1,0,0,2,0.0,0,2,0.0,0,0,nan,26,G-F,Starter,16,4,L
Shaedon Sharpe,1631101,2023-11-21,POR,PHX,ROAD,32,10,3,0,1,0,4,3,13,0.231,0,5,0.0,4,4,1.0,20,G,Starter,11,-20,L
Jamaree Bouyea,1631123,2023-11-21,POR,PHX,ROAD,2,0,1,0,0,0,1,0,0,nan,0,0,nan,0,0,nan,24,G,Bench,11,3,L
Garrett Temple,202066,2023-11-21,TOR,ORL,ROAD,4,2,0,2,0,0,0,1,1,1.0,0,0,nan,0,0,nan,37,G-F,Bench,19,4,L
Dennis Schröder,203471,2023-11-21,TOR,ORL,ROAD,27,24,1,1,0,0,2,8,13,0.615,4,4,1.0,4,4,1.0,30,G,Starter,13,-11,L
Pascal Siakam,1627783,2023-11-21,TOR,ORL,ROAD,30,16,2,8,1,0,2,5,10,0.5,0,2,0.0,6,8,0.75,29,F,Starter,6,-7,L
Scottie Barnes,1630567,2023-11-21,TOR,ORL,ROAD,30,14,8,4,3,0,5,5,11,0.455,1,4,0.25,3,4,0.75,22,F-G,Starter,5,-22,L
Jordan Clarkson,203903,2023-11-21,UTA,LAL,ROAD,24,7,0,2,1,0,2,3,9,0.333,0,3,0.0,1,1,1.0,31,G,Starter,23,-24,L
Lauri Markkanen,1628374,2023-11-21,UTA,LAL,ROAD,23,10,8,0,1,0,0,4,10,0.4,2,7,0.286,0,0,nan,26,F-C,Starter,3,-9,L
Ochai Agbaji,1630534,2023-11-21,UTA,LAL,ROAD,17,0,3,0,0,0,1,0,5,0.0,0,3,0.0,0,0,nan,23,G,Rotation,23,-16,L
Keyonte George,1641718,2023-11-21,UTA,LAL,ROAD,21,9,3,2,1,0,2,3,11,0.273,1,5,0.2,2,2,1.0,20,G,Starter,23,-21,L
Franz Wagner,1630532,2023-11-21,ORL,TOR,HOME,31,17,4,2,3,0,0,8,18,0.444,1,4,0.25,0,1,0.0,22,F,Starter,29,17,W
Anthony Black,1641710,2023-11-21,ORL,TOR,HOME,23,5,5,1,1,0,0,2,7,0.286,0,3,0.0,1,2,0.5,19,G,Starter,16,7,W
Ben Sheppard,1641767,2023-11-21,IND,ATL,ROAD,5,5,1,1,0,0,0,2,5,0.4,1,4,0.25,0,0,nan,22,G,Bench,27,-9,W
Jalen McDaniels,1629667,2023-11-21,TOR,ORL,ROAD,7,5,1,1,0,0,1,1,1,1.0,1,1,1.0,2,2,1.0,25,F,Bench,6,5,L
Simone Fontecchio,1631323,2023-11-21,UTA,LAL,ROAD,27,11,4,0,0,1,1,4,6,0.667,3,5,0.6,0,0,nan,27,F,Starter,15,-6,L
Jrue Holiday,201950,2023-11-20,BOS,CHA,ROAD,37,11,6,5,1,2,7,5,11,0.455,1,3,0.333,0,2,0.0,33,G,Starter,12,-4,L
Kristaps Porziņģis,204001,2023-11-20,BOS,CHA,ROAD,34,17,8,0,2,3,0,5,14,0.357,1,8,0.125,6,10,0.6,28,F-C,Starter,29,-26,L
Jaylen Brown,1627759,2023-11-20,BOS,CHA,ROAD,34,13,4,3,0,0,2,5,17,0.294,0,5,0.0,3,4,0.75,27,G-F,Starter,3,-23,L
Cody Zeller,203469,2023-11-20,NOP,SAC,HOME,23,9,9,2,0,0,1,4,7,0.571,0,1,0.0,1,4,0.25,31,F-C,Starter,2,12,W
Jeremiah Robinson-Earl,1630526,2023-11-20,NOP,SAC,HOME,12,4,5,1,0,0,0,1,4,0.25,0,1,0.0,2,2,1.0,23,F,Rotation,27,-12,W
Jose Alvarado,1630631,2023-11-20,NOP,SAC,HOME,15,5,0,3,0,0,2,2,5,0.4,1,3,0.333,0,0,nan,25,G,Rotation,26,8,W
Andre Drummond,203083,2023-11-20,CHI,MIA,HOME,14,2,5,1,0,1,1,1,3,0.333,0,0,nan,0,0,nan,30,C,Rotation,1,-2,L
Zach LaVine,203897,2023-11-20,CHI,MIA,HOME,35,13,3,5,0,0,1,5,9,0.556,2,6,0.333,1,1,1.0,28,G,Starter,5,-24,L
Jevon Carter,1628975,2023-11-20,CHI,MIA,HOME,14,0,0,1,0,1,1,0,5,0.0,0,4,0.0,0,0,nan,28,G,Rotation,5,3,L
Ayo Dosunmu,1630245,2023-11-20,CHI,MIA,HOME,12,6,2,1,0,0,0,1,3,0.333,0,1,0.0,4,4,1.0,23,G,Rotation,5,2,L
Julian Phillips,1641763,2023-11-20,CHI,MIA,HOME,2,2,1,0,0,0,0,1,2,0.5,0,0,nan,0,0,nan,20,F,Bench,12,6,L
Zeke Nnaji,1630192,2023-11-20,DEN,DET,ROAD,14,7,1,0,1,1,1,2,3,0.667,1,1,1.0,2,3,0.667,22,F-C,Rotation,28,2,W
Stephen Curry,201939,2023-11-20,GSW,HOU,HOME,35,32,5,1,0,0,4,8,14,0.571,5,9,0.556,11,12,0.917,35,G,Starter,17,-3,W
Klay Thompson,202691,2023-11-20,GSW,HOU,HOME,31,20,3,3,0,0,1,7,16,0.438,5,11,0.455,1,1,1.0,33,G,Starter,17,-3,W
Kevon Looney,1626172,2023-11-20,GSW,HOU,HOME,22,7,5,3,0,0,0,2,4,0.5,0,0,nan,3,4,0.75,27,F,Starter,13,2,W
Brandin Podziemski,1641764,2023-11-20,GSW,HOU,HOME,18,3,5,3,0,0,0,1,2,0.5,1,2,0.5,0,0,nan,20,G,Rotation,17,3,W
Daniel Theis,1628464,2023-11-20,LAC,SAS,ROAD,21,19,7,2,1,0,1,8,10,0.8,1,1,1.0,2,2,1.0,31,F-C,Starter,24,18,W
Terance Mann,1629611,2023-11-20,LAC,SAS,ROAD,25,0,6,2,4,0,1,0,6,0.0,0,4,0.0,0,0,nan,27,G-F,Starter,1,7,W
Caleb Martin,1628997,2023-11-20,MIA,CHI,ROAD,21,2,4,2,1,0,0,1,6,0.167,0,3,0.0,0,0,nan,28,F,Starter,26,3,W
Orlando Robinson,1631115,2023-11-20,MIA,CHI,ROAD,2,0,0,0,0,0,0,0,0,nan,0,0,nan,0,0,nan,23,C,Bench,23,-6,W
Brook Lopez,201572,2023-11-20,MIL,WAS,ROAD,32,16,9,1,0,5,1,7,12,0.583,1,4,0.25,1,1,1.0,35,C,Starter,27,13,W
Shake Milton,1629003,2023-11-20,MIN,NYK,HOME,14,6,5,4,0,0,1,2,5,0.4,0,2,0.0,2,2,1.0,27,G,Rotation,1,0,W
Nickeil Alexander-Walker,1629638,2023-11-20,MIN,NYK,HOME,33,11,3,3,0,0,0,4,8,0.5,3,6,0.5,0,0,nan,25,G,Starter,1,15,W
Ryan Arcidiacono,1627853,2023-11-20,NYK,MIN,ROAD,3,0,1,0,0,0,0,0,0,nan,0,0,nan,0,0,nan,29,G,Bench,2,0,L
Donte DiVincenzo,1628978,2023-11-20,NYK,MIN,ROAD,26,7,3,5,1,0,0,2,8,0.25,1,6,0.167,2,2,1.0,26,G,Starter,2,3,L
Jeremy Sochan,1631110,2023-11-20,SAS,LAC,HOME,29,8,8,1,0,0,1,3,12,0.25,0,3,0.0,2,2,1.0,20,F,Starter,5,-12,L
Tyus Jones,1626145,2023-11-20,WAS,MIL,HOME,26,18,2,3,0,0,0,9,13,0.692,0,1,0.0,0,0,nan,27,G,Starter,29,9,L
Landry Shamet,1629013,2023-11-20,WAS,MIL,HOME,14,8,3,2,0,0,1,3,4,0.75,2,3,0.667,0,0,nan,26,G,Rotation,29,-3,L
Jordan Poole,1629673,2023-11-20,WAS,MIL,HOME,33,30,1,1,0,0,0,11,26,0.423,3,9,0.333,5,5,1.0,24,G,Starter,29,-26,L
Marvin Bagley III,1628963,2023-11-20,DET,DEN,HOME,26,18,8,1,0,0,1,7,13,0.538,0,0,nan,4,5,0.8,24,F,Starter,8,8,L
P.J. Washington,1629023,2023-11-20,CHA,BOS,HOME,28,15,1,1,2,1,0,6,13,0.462,3,9,0.333,0,0,nan,25,F,Starter,1,-21,W
Jayson Tatum,1628369,2023-11-20,BOS,CHA,ROAD,44,45,13,6,0,2,3,15,28,0.536,7,15,0.467,8,10,0.8,25,F-G,Starter,21,-5,L
Jonas Valančiūnas,202685,2023-11-20,NOP,SAC,HOME,21,10,13,7,1,3,0,3,4,0.75,0,0,nan,4,4,1.0,31,C,Starter,9,33,W
Brandon Ingram,1627742,2023-11-20,NOP,SAC,HOME,26,31,4,3,0,0,1,11,18,0.611,5,5,1.0,4,4,1.0,26,F,Starter,27,33,W
Zion Williamson,1629627,2023-11-20,NOP,SAC,HOME,30,26,3,5,3,1,1,12,16,0.75,0,0,nan,2,2,1.0,23,F,Starter,27,32,W
Kira Lewis Jr.,1630184,2023-11-20,NOP,SAC,HOME,6,3,0,2,1,0,0,1,3,0.333,1,2,0.5,0,0,nan,22,G,Bench,26,-3,W
Kentavious Caldwell-Pope,203484,2023-11-20,DEN,DET,ROAD,36,20,3,3,2,1,3,8,17,0.471,2,5,0.4,2,2,1.0,30,G,Starter,20,3,W
Aaron Gordon,203932,2023-11-20,DEN,DET,ROAD,37,11,9,7,1,0,2,4,11,0.364,0,1,0.0,3,4,0.75,28,F,Starter,23,-2,W
Michael Porter Jr.,1629008,2023-11-20,DEN,DET,ROAD,38,14,11,2,0,1,4,5,15,0.333,4,9,0.444,0,1,0.0,25,F,Starter,23,-1,W
Jeff Green,201145,2023-11-20,HOU,GSW,ROAD,14,5,1,1,0,0,0,1,4,0.25,1,3,0.333,2,2,1.0,37,F,Rotation,21,-11,L
Dillon Brooks,1628415,2023-11-20,HOU,GSW,ROAD,31,16,4,2,0,0,1,6,13,0.462,2,5,0.4,2,2,1.0,27,G-F,Starter,11,3,L
Jalen Green,1630224,2023-11-20,HOU,GSW,ROAD,23,16,3,2,0,0,1,6,15,0.4,2,9,0.222,2,2,1.0,21,G,Starter,25,-13,L
Alperen Sengun,1630578,2023-11-20,HOU,GSW,ROAD,37,30,13,5,1,1,3,13,23,0.565,2,3,0.667,2,5,0.4,21,C,Starter,28,6,L
Jabari Smith Jr.,1631095,2023-11-20,HOU,GSW,ROAD,32,17,9,2,1,2,2,7,12,0.583,1,5,0.2,2,2,1.0,20,F,Starter,21,1,L
P.J. Tucker,200782,2023-11-20,LAC,SAS,ROAD,16,0,5,0,0,0,0,0,0,nan,0,0,nan,0,0,nan,38,F,Rotation,11,5,W
Russell Westbrook,201566,2023-11-20,LAC,SAS,ROAD,25,10,2,6,3,0,0,4,11,0.364,0,1,0.0,2,4,0.5,35,G,Starter,28,7,W
James Harden,201935,2023-11-20,LAC,SAS,ROAD,28,13,3,10,2,0,0,4,12,0.333,2,8,0.25,3,3,1.0,34,G,Starter,28,17,W
Amir Coffey,1629599,2023-11-20,LAC,SAS,ROAD,4,0,0,0,0,0,0,0,1,0.0,0,0,nan,0,0,nan,26,G-F,Bench,1,3,W
Bones Hyland,1630538,2023-11-20,LAC,SAS,ROAD,4,3,1,1,0,0,1,1,3,0.333,1,2,0.5,0,0,nan,23,G,Bench,28,3,W
Bam Adebayo,1628389,2023-11-20,MIA,CHI,ROAD,30,23,11,6,1,0,1,8,14,0.571,0,0,nan,7,9,0.778,26,C-F,Starter,18,7,W
Haywood Highsmith,1629312,2023-11-20,MIA,CHI,ROAD,20,7,2,3,1,0,1,3,4,0.75,1,1,1.0,0,0,nan,26,F,Starter,26,1,W
Cameron Payne,1626166,2023-11-20,MIL,WAS,ROAD,16,6,2,2,1,0,1,2,5,0.4,2,4,0.5,0,0,nan,29,G,Rotation,21,8,W
Rudy Gobert,203497,2023-11-20,MIN,NYK,HOME,26,16,7,1,0,2,1,7,7,1.0,0,0,nan,2,7,0.286,31,C,Starter,14,16,W
Anthony Edwards,1630162,2023-11-20,MIN,NYK,HOME,39,23,10,5,2,0,3,9,21,0.429,1,6,0.167,4,4,1.0,22,G,Starter,1,9,W
Mitchell Robinson,1629011,2023-11-20,NYK,MIN,ROAD,30,10,11,0,2,2,2,5,7,0.714,0,0,nan,0,0,nan,25,C-F,Starter,8,-11,L
RJ Barrett,1629628,2023-11-20,NYK,MIN,ROAD,22,14,7,1,1,0,4,4,13,0.308,3,4,0.75,3,4,0.75,23,F-G,Starter,8,-14,L
Miles McBride,1630540,2023-11-20,NYK,MIN,ROAD,3,0,0,0,0,0,0,0,0,nan,0,0,nan,0,0,nan,23,G,Bench,2,0,L
JaVale McGee,201580,2023-11-20,SAC,NOP,ROAD,13,10,7,1,0,2,3,4,6,0.667,0,0,nan,2,4,0.5,35,C-F,Rotation,6,-6,L
Charles Bassey,1629646,2023-11-20,SAS,LAC,HOME,18,2,12,3,0,4,3,1,3,0.333,0,0,nan,0,0,nan,23,C-F,Rotation,1,3,L
Sidy Cissoko,1631321,2023-11-20,SAS,LAC,HOME,4,0,0,0,0,0,1,0,0,nan,0,0,nan,0,0,nan,19,G,Bench,14,-3,L
Kyle Kuzma,1628398,2023-11-20,WAS,MIL,HOME,31,22,3,13,2,1,2,10,15,0.667,2,5,0.4,0,0,nan,28,F,Starter,7,3,L
Bilal Coulibaly,1641731,2023-11-20,WAS,MIL,HOME,25,12,3,1,2,0,1,5,7,0.714,2,2,1.0,0,0,nan,19,G,Starter,29,4,L
Miles Bridges,1628970,2023-11-20,CHA,BOS,HOME,45,14,15,5,1,0,1,3,13,0.231,2,7,0.286,6,6,1.0,25,F,Starter,1,-6,W
JT Thor,1630550,2023-11-20,CHA,BOS,HOME,5,0,0,0,0,0,0,0,0,nan,0,0,nan,0,0,nan,21,F,Bench,1,-7,W
Luke Kornet,1628436,2023-11-20,BOS,CHA,ROAD,19,4,3,0,0,1,0,2,2,1.0,0,0,nan,0,0,nan,28,C-F,Rotation,27,25,L
Naji Marshall,1630230,2023-11-20,NOP,SAC,HOME,26,11,7,4,1,0,3,5,11,0.455,1,5,0.2,0,0,nan,25,F,Starter,27,2,W
Jordan Hawkins,1641722,2023-11-20,NOP,SAC,HOME,29,9,5,2,0,0,1,3,11,0.273,2,5,0.4,1,1,1.0,21,G,Starter,26,8,W
Nikola Vučević,202696,2023-11-20,CHI,MIA,HOME,32,18,8,2,0,0,2,7,16,0.438,0,4,0.0,4,4,1.0,33,C,Starter,1,-22,L
Alex Caruso,1627936,2023-11-20,CHI,MIA,HOME,27,13,4,3,1,1,2,4,10,0.4,2,4,0.5,3,4,0.75,29,G,Starter,5,-21,L
Terry Taylor,1630678,2023-11-20,CHI,MIA,HOME,2,0,0,0,0,0,0,0,0,nan,0,0,nan,0,0,nan,24,F,Bench,12,6,L
Reggie Jackson,202704,2023-11-20,DEN,DET,ROAD,32,21,3,6,1,1,0,9,15,0.6,1,3,0.333,2,3,0.667,33,G,Starter,20,3,W
Jalen Pickett,1629618,2023-11-20,DEN,DET,ROAD,7,2,2,1,1,0,0,1,1,1.0,0,0,nan,0,0,nan,24,G,Bench,20,1,W
Christian Braun,1631128,2023-11-20,DEN,DET,ROAD,32,15,6,2,1,1,2,5,10,0.5,2,2,1.0,3,4,0.75,22,G,Starter,20,21,W
Peyton Watson,1631212,2023-11-20,DEN,DET,ROAD,13,4,1,2,0,2,1,1,2,0.5,0,0,nan,2,2,1.0,21,G,Rotation,20,5,W
Dario Šarić,203967,2023-11-20,GSW,HOU,HOME,26,18,5,2,1,1,1,5,10,0.5,3,7,0.429,5,6,0.833,29,F-C,Starter,14,5,W
Jonathan Kuminga,1630228,2023-11-20,GSW,HOU,HOME,18,7,3,1,0,0,1,3,7,0.429,1,3,0.333,0,2,0.0,21,F,Rotation,13,8,W
Moses Moody,1630541,2023-11-20,GSW,HOU,HOME,22,7,4,0,0,0,0,3,7,0.429,1,3,0.333,0,0,nan,21,G,Starter,17,3,W
Norman Powell,1626181,2023-11-20,LAC,SAS,ROAD,30,19,5,0,2,1,1,5,12,0.417,2,6,0.333,7,7,1.0,30,G,Starter,28,18,W
Kevin Love,201567,2023-11-20,MIA,CHI,ROAD,15,11,8,1,0,0,1,4,6,0.667,3,5,0.6,0,0,nan,35,F-C,Rotation,22,17,W
Bobby Portis,1626171,2023-11-20,MIL,WAS,ROAD,23,17,8,1,1,0,1,8,13,0.615,1,3,0.333,0,0,nan,28,F,Starter,24,13,W
Pat Connaughton,1626192,2023-11-20,MIL,WAS,ROAD,26,3,4,4,0,0,0,1,2,0.5,1,2,0.5,0,0,nan,30,G,Starter,21,-4,W
AJ Green,1631260,2023-11-20,MIL,WAS,ROAD,15,2,2,1,0,0,0,1,4,0.25,0,3,0.0,0,0,nan,24,G,Rotation,21,-9,W
Andre Jackson Jr.,1641748,2023-11-20,MIL,WAS,ROAD,1,0,1,0,0,0,0,0,0,nan,0,0,nan,0,0,nan,22,G,Bench,21,-5,W
Mike Conley,201144,2023-11-20,MIN,NYK,HOME,28,11,1,5,0,1,0,3,9,0.333,3,8,0.375,2,2,1.0,36,G,Starter,1,20,W
Jaden McDaniels,1630183,2023-11-20,MIN,NYK,HOME,5,4,1,0,0,0,1,2,2,1.0,0,0,nan,0,0,nan,23,F,Bench,9,1,W
Jalen Brunson,1628973,2023-11-20,NYK,MIN,ROAD,36,25,4,6,0,0,1,7,15,0.467,3,6,0.5,8,8,1.0,27,G,Starter,2,-16,L
Immanuel Quickley,1630193,2023-11-20,NYK,MIN,ROAD,17,15,1,0,0,0,0,4,14,0.286,1,7,0.143,6,6,1.0,24,G,Rotation,2,-6,L
De'Aaron Fox,1628368,2023-11-20,SAC,NOP,ROAD,29,14,2,0,1,0,2,5,18,0.278,2,12,0.167,2,4,0.5,25,G,Starter,4,-32,L
Kessler Edwards,1630556,2023-11-20,SAC,NOP,ROAD,15,3,4,0,0,1,0,1,4,0.25,1,4,0.25,0,0,nan,23,F,Rotation,4,-12,L
Colby Jones,1641732,2023-11-20,SAC,NOP,ROAD,14,8,1,0,1,0,0,4,8,0.5,0,2,0.0,0,1,0.0,21,G,Rotation,4,-1,L
Jalen Slawson,1641771,2023-11-20,SAC,NOP,ROAD,12,4,3,2,0,1,1,2,3,0.667,0,1,0.0,0,0,nan,24,F,Rotation,4,-5,L
Keldon Johnson,1629640,2023-11-20,SAS,LAC,HOME,32,22,10,5,1,0,1,9,16,0.563,2,8,0.25,2,4,0.5,24,F-G,Starter,23,-10,L
Julian Champagnie,1630577,2023-11-20,SAS,LAC,HOME,23,5,4,1,1,1,1,2,7,0.286,1,5,0.2,0,0,nan,22,F,Starter,5,-11,L
Deni Avdija,1630166,2023-11-20,WAS,MIL,HOME,31,7,4,2,0,1,0,3,5,0.6,0,1,0.0,1,2,0.5,22,F,Starter,7,-28,L
Mark Williams,1631109,2023-11-20,CHA,BOS,HOME,33,18,16,2,1,3,1,8,14,0.571,0,0,nan,2,2,1.0,21,C,Starter,17,33,W
Bryce McGowens,1631121,2023-11-20,CHA,BOS,HOME,14,3,2,2,0,0,1,1,6,0.167,1,6,0.167,0,0,nan,21,G,Rotation,15,-17,W
Svi Mykhailiuk,1629004,2023-11-20,BOS,CHA,ROAD,9,3,0,0,1,0,0,1,2,0.5,1,2,0.5,0,0,nan,26,G-F,Bench,3,7,L
Payton Pritchard,1630202,2023-11-20,BOS,CHA,ROAD,33,21,6,3,2,0,0,8,14,0.571,5,8,0.625,0,0,nan,25,G,Starter,12,16,L
Herbert Jones,1630529,2023-11-20,NOP,SAC,HOME,27,18,7,4,1,2,1,7,9,0.778,1,2,0.5,3,4,0.75,25,F,Starter,27,39,W
Patrick Williams,1630172,2023-11-20,CHI,MIA,HOME,17,9,3,0,0,2,2,4,7,0.571,1,3,0.333,0,0,nan,22,F,Rotation,12,0,L
Nikola Jokić,203999,2023-11-20,DEN,DET,ROAD,15,9,5,5,0,1,1,4,8,0.5,1,4,0.25,0,0,nan,28,C,Rotation,6,-4,W
Julian Strawther,1631124,2023-11-20,DEN,DET,ROAD,15,4,2,2,0,0,0,1,5,0.2,0,3,0.0,2,2,1.0,21,G,Rotation,20,-8,W
Andrew Wiggins,203952,2023-11-20,GSW,HOU,HOME,30,12,7,1,0,0,0,3,10,0.3,2,3,0.667,4,4,1.0,28,F,Starter,13,-3,W
Aaron Holiday,1628988,2023-11-20,HOU,GSW,ROAD,28,13,4,1,4,0,0,4,5,0.8,3,4,0.75,2,3,0.667,27,G,Starter,25,8,L
Jock Landale,1629111,2023-11-20,HOU,GSW,ROAD,4,0,1,0,0,0,0,0,1,0.0,0,0,nan,0,0,nan,28,C,Bench,28,-7,L
Kawhi Leonard,202695,2023-11-20,LAC,SAS,ROAD,28,21,4,3,1,1,0,8,17,0.471,2,6,0.333,3,3,1.0,32,F,Starter,11,17,W
Moussa Diabaté,1631217,2023-11-20,LAC,SAS,ROAD,4,3,2,0,1,0,0,1,2,0.5,0,0,nan,1,2,0.5,21,F,Bench,11,3,W
Malik Beasley,1627736,2023-11-20,MIL,WAS,ROAD,33,16,5,2,0,0,0,5,9,0.556,3,5,0.6,3,3,1.0,27,G,Starter,21,20,W
Karl-Anthony Towns,1626157,2023-11-20,MIN,NYK,HOME,36,20,5,4,3,2,3,6,10,0.6,2,3,0.667,6,7,0.857,28,C-F,Starter,5,14,W
Naz Reid,1629675,2023-11-20,MIN,NYK,HOME,18,10,3,1,1,0,3,3,8,0.375,1,6,0.167,3,3,1.0,24,C-F,Rotation,5,3,W
Josh Minott,1631169,2023-11-20,MIN,NYK,HOME,1,2,2,0,0,0,0,1,1,1.0,0,0,nan,0,0,nan,21,F,Bench,9,2,W
DaQuan Jeffries,1629610,2023-11-20,NYK,MIN,ROAD,3,0,1,0,0,0,0,0,3,0.0,0,1,0.0,0,2,0.0,26,G-F,Bench,2,0,L
Filip Petrusev,1630196,2023-11-20,SAC,NOP,ROAD,6,3,0,0,0,0,0,1,2,0.5,0,0,nan,1,2,0.5,23,C,Bench,21,3,L
Victor Wembanyama,1641705,2023-11-20,SAS,LAC,HOME,27,9,3,4,0,2,1,4,12,0.333,0,4,0.0,1,1,1.0,19,F-C,Starter,20,-17,L
Danilo Gallinari,201568,2023-11-20,WAS,MIL,HOME,18,4,2,3,0,0,0,2,6,0.333,0,3,0.0,0,0,nan,35,F,Rotation,7,-14,L
Daniel Gafford,1629655,2023-11-20,WAS,MIL,HOME,29,14,5,2,0,2,0,7,13,0.538,0,0,nan,0,0,nan,25,F-C,Starter,18,-1,L
Jared Butler,1630215,2023-11-20,WAS,MIL,HOME,1,0,0,0,0,0,0,0,0,nan,0,0,nan,0,0,nan,23,G,Bench,29,2,L
Ryan Rollins,1631157,2023-11-20,WAS,MIL,HOME,1,0,0,0,0,0,0,0,0,nan,0,0,nan,0,0,nan,21,G,Bench,29,2,L
Killian Hayes,1630165,2023-11-20,DET,DEN,HOME,14,0,0,2,2,0,2,0,2,0.0,0,1,0.0,0,0,nan,22,G,Rotation,6,-5,L
Isaiah Stewart,1630191,2023-11-20,DET,DEN,HOME,35,11,11,1,0,2,1,4,8,0.5,1,2,0.5,2,2,1.0,22,F-C,Starter,27,-1,L
Isaiah Livers,1630587,2023-11-20,DET,DEN,HOME,23,6,4,1,0,0,2,1,7,0.143,0,3,0.0,4,4,1.0,25,F,Starter,8,-7,L
Cade Cunningham,1630595,2023-11-20,DET,DEN,HOME,38,27,2,9,3,1,5,7,17,0.412,2,4,0.5,11,11,1.0,22,G,Starter,6,7,L
Jaden Ivey,1631093,2023-11-20,DET,DEN,HOME,30,17,4,3,1,0,4,7,8,0.875,1,1,1.0,2,2,1.0,21,G,Starter,6,8,L
Marcus Sasser,1631204,2023-11-20,DET,DEN,HOME,5,2,0,0,0,0,0,1,2,0.5,0,1,0.0,0,0,nan,23,G,Bench,6,2,L
Gordon Hayward,202330,2023-11-20,CHA,BOS,HOME,39,20,5,4,1,1,2,6,15,0.4,1,2,0.5,7,8,0.875,33,F,Starter,1,20,W
Brandon Miller,1641706,2023-11-20,CHA,BOS,HOME,40,9,7,4,2,1,2,4,12,0.333,1,4,0.25,0,0,nan,21,F,Starter,1,22,W
Oshae Brissett,1629052,2023-11-20,BOS,CHA,ROAD,17,1,7,1,0,0,0,0,0,nan,0,0,nan,1,2,0.5,25,F-G,Rotation,21,17,L
